hd,Name,Object,Info,Price,img,Skymap,wikipedia
874,874,star,,100,,yes,
876,876,star,,100,,yes,
877,877,star,,100,,yes,
878,878,star,,100,,yes,
883,883,star,,100,,yes,
885,885,star,,100,,yes,
888,888,star,,100,,yes,
890,890,star,,100,,yes,
891,891,star,,100,,yes,
892,892,star,,100,,yes,
895,895,star,,100,,yes,
896,896,star,,100,,yes,
899,899,star,,100,,yes,
900,900,star,,100,,yes,
901,901,star,,100,,yes,
902,902,star,,100,,yes,
903,903,star,,100,,yes,
904,904,star,,100,,yes,
905,905,star,,100,,yes,
911,911,star,,100,,yes,
912,912,star,,100,,yes,
915,915,star,,100,,yes,
916,916,star,,100,,yes,
917,917,star,,100,,yes,
919,919,star,,100,,yes,
921,921,star,,100,,yes,
923,923,star,,100,,yes,
924,924,star,,100,,yes,
926,926,star,,100,,yes,
928,928,star,,100,,yes,
929,929,star,,100,,yes,
930,930,star,,100,,yes,
931,931,star,,100,,yes,
935,935,star,,100,,yes,
936,936,star,,100,,yes,
940,940,star,,100,,yes,
941,941,star,,100,,yes,
942,942,star,,100,,yes,
943,943,star,,100,,yes,
945,945,star,,100,,yes,
947,947,star,,100,,yes,
949,949,star,,100,,yes,
950,950,star,,100,,yes,
952,952,star,,100,,yes,
953,953,star,,100,,yes,
955,955,star,,100,,yes,
956,956,star,,100,,yes,
957,957,star,,100,,yes,
958,958,star,,100,,yes,
962,962,star,,100,,yes,
964,964,star,,100,,yes,
965,965,star,,100,,yes,
966,966,star,,100,,yes,
967,967,star,,100,,yes,
968,968,star,,100,,yes,
973,973,star,,100,,yes,
974,974,star,,100,,yes,
975,975,star,,100,,yes,
976,976,star,,100,,yes,
977,977,star,,100,,yes,
978,978,star,,100,,yes,
980,980,star,,100,,yes,
982,982,star,,100,,yes,
984,984,star,,100,,yes,
985,985,star,,100,,yes,
987,987,star,,100,,yes,
988,988,star,,100,,yes,
989,989,star,,100,,yes,
991,991,star,,100,,yes,
992,992,star,,100,,yes,
993,993,star,,100,,yes,
995,995,star,,100,,yes,
997,997,star,,100,,yes,
999,999,star,,100,,yes,
1000,1000,star,,100,,yes,
1002,1002,star,,100,,yes,
1004,1004,star,,100,,yes,
1007,1007,star,,100,,yes,
1009,1009,star,,100,,yes,
1010,1010,star,,100,,yes,
1011,1011,star,,100,,yes,
1013,1013,star,,100,,yes,
1014,1014,star,,100,,yes,
1015,1015,star,,100,,yes,
1016,1016,star,,100,,yes,
1018,1018,star,,100,,yes,
1019,1019,star,,100,,yes,
1020,1020,star,,100,,yes,
1022,1022,star,,100,,yes,
1023,1023,star,,100,,yes,
1025,1025,star,,100,,yes,
1030,1030,star,,100,,yes,
1031,1031,star,,100,,yes,
1032,1032,star,,100,,yes,
1036,1036,star,,100,,yes,
1037,1037,star,,100,,yes,
1038,1038,star,,100,,yes,
1039,1039,star,,100,,yes,
1040,1040,star,,100,,yes,
1041,1041,star,,100,,yes,
1043,1043,star,,100,,yes,
1044,1044,star,,100,,yes,
1045,1045,star,,100,,yes,
1047,1047,star,,100,,yes,
1048,1048,star,,100,,yes,
1050,1050,star,,100,,yes,
1051,1051,star,,100,,yes,
1053,1053,star,,100,,yes,
1054,1054,star,,100,,yes,
1055,1055,star,,100,,yes,
1057,1057,star,,100,,yes,
1059,1059,star,,100,,yes,
1061,1061,star,,100,,yes,
1063,1063,star,,100,,yes,
1064,1064,star,,100,,yes,
1066,1066,star,,100,,yes,
1073,1073,star,,100,,yes,
1074,1074,star,,100,,yes,
1075,1075,star,,100,,yes,
1076,1076,star,,100,,yes,
1077,1077,star,,100,,yes,
1078,1078,star,,100,,yes,
1081,1081,star,,100,,yes,
1082,1082,star,,100,,yes,
1083,1083,star,,100,,yes,
1084,1084,star,,100,,yes,
1088,1088,star,,100,,yes,
1089,1089,star,,100,,yes,
1090,1090,star,,100,,yes,
1094,1094,star,,100,,yes,
1097,1097,star,,100,,yes,
1099,1099,star,,100,,yes,
1100,1100,star,,100,,yes,
1101,1101,star,,100,,yes,
1103,1103,star,,100,,yes,
1104,1104,star,,100,,yes,
1105,1105,star,,100,,yes,
1106,1106,star,,100,,yes,
1107,1107,star,,100,,yes,
1108,1108,star,,100,,yes,
1109,1109,star,,100,,yes,
1112,1112,star,,100,,yes,
1114,1114,star,,100,,yes,
1115,1115,star,,100,,yes,
1116,1116,star,,100,,yes,
1117,1117,star,,100,,yes,
1118,1118,star,,100,,yes,
1119,1119,star,,100,,yes,
1120,1120,star,,100,,yes,
1121,1121,star,,100,,yes,
1122,1122,star,,100,,yes,
1125,1125,star,,100,,yes,
1126,1126,star,,100,,yes,
1128,1128,star,,100,,yes,
1129,1129,star,,100,,yes,
1133,1133,star,,100,,yes,
1136,1136,star,,100,,yes,
1138,1138,star,,100,,yes,
1141,1141,star,,100,,yes,
1142,1142,star,,100,,yes,
1143,1143,star,,100,,yes,
1144,1144,star,,100,,yes,
1147,1147,star,,100,,yes,
1149,1149,star,,100,,yes,
1151,1151,star,,100,,yes,
1153,1153,star,,100,,yes,
1154,1154,star,,100,,yes,
1155,1155,star,,100,,yes,
1160,1160,star,,100,,yes,
1162,1162,star,,100,,yes,
1164,1164,star,,100,,yes,
1165,1165,star,,100,,yes,
1168,1168,star,,100,,yes,
1169,1169,star,,100,,yes,
1170,1170,star,,100,,yes,
1171,1171,star,,100,,yes,
1174,1174,star,,100,,yes,
1178,1178,star,,100,,yes,
1179,1179,star,,100,,yes,
1181,1181,star,,100,,yes,
1182,1182,star,,100,,yes,
1184,1184,star,,100,,yes,
1185,1185,star,,100,,yes,
1187,1187,star,,100,,yes,
1188,1188,star,,100,,yes,
1189,1189,star,,100,,yes,
1190,1190,star,,100,,yes,
1192,1192,star,,100,,yes,
1196,1196,star,,100,,yes,
1199,1199,star,,100,,yes,
1203,1203,star,,100,,yes,
1204,1204,star,,100,,yes,
1205,1205,star,,100,,yes,
1207,1207,star,,100,,yes,
1208,1208,star,,100,,yes,
1209,1209,star,,100,,yes,
1210,1210,star,,100,,yes,
1211,1211,star,,100,,yes,
1212,1212,star,,100,,yes,
1213,1213,star,,100,,yes,
1216,1216,star,,100,,yes,
1221,1221,star,,100,,yes,
1222,1222,star,,100,,yes,
1223,1223,star,,100,,yes,
1224,1224,star,,100,,yes,
1226,1226,star,,100,,yes,
1227,1227,star,,100,,yes,
1228,1228,star,,100,,yes,
1229,1229,star,,100,,yes,
1230,1230,star,,100,,yes,
1231,1231,star,,100,,yes,
1232,1232,star,,100,,yes,
1233,1233,star,,100,,yes,
1234,1234,star,,100,,yes,
1235,1235,star,,100,,yes,
1237,1237,star,,100,,yes,
1238,1238,star,,100,,yes,
1239,1239,star,,100,,yes,
1240,1240,star,,100,,yes,
1241,1241,star,,100,,yes,
1243,1243,star,,100,,yes,
1245,1245,star,,100,,yes,
1247,1247,star,,100,,yes,
1250,1250,star,,100,,yes,
1251,1251,star,,100,,yes,
1254,1254,star,,100,,yes,
1255,1255,star,,100,,yes,
1256,1256,star,,100,,yes,
1258,1258,star,,100,,yes,
1259,1259,star,,100,,yes,
1260,1260,star,,100,,yes,
1261,1261,star,,100,,yes,
1264,1264,star,,100,,yes,
1265,1265,star,,100,,yes,
1267,1267,star,,100,,yes,
1268,1268,star,,100,,yes,
1269,1269,star,,100,,yes,
1270,1270,star,,100,,yes,
1271,1271,star,,100,,yes,
1272,1272,star,,100,,yes,
1273,1273,star,,100,,yes,
1278,1278,star,,100,,yes,
1279,1279,star,,100,,yes,
1280,1280,star,,100,,yes,
1281,1281,star,,100,,yes,
1284,1284,star,,100,,yes,
1287,1287,star,,100,,yes,
1289,1289,star,,100,,yes,
1290,1290,star,,100,,yes,
1293,1293,star,,100,,yes,
1294,1294,star,,100,,yes,
1295,1295,star,,100,,yes,
1298,1298,star,,100,,yes,
1301,1301,star,,100,,yes,
1302,1302,star,,100,,yes,
1306,1306,star,,100,,yes,
1307,1307,star,,100,,yes,
1309,1309,star,,100,,yes,
1310,1310,star,,100,,yes,
1311,1311,star,,100,,yes,
1314,1314,star,,100,,yes,
1315,1315,star,,100,,yes,
1317,1317,star,,100,,yes,
1320,1320,star,,100,,yes,
1321,1321,star,,100,,yes,
1323,1323,star,,100,,yes,
1324,1324,star,,100,,yes,
1326,1326,star,,100,,yes,
1327,1327,star,,100,,yes,
1329,1329,star,,100,,yes,
1332,1332,star,,100,,yes,
1334,1334,star,,100,,yes,
1335,1335,star,,100,,yes,
1337,1337,star,,100,,yes,
1339,1339,star,,100,,yes,
1341,1341,star,,100,,yes,
1343,1343,star,,100,,yes,
1345,1345,star,,100,,yes,
1346,1346,star,,100,,yes,
1348,1348,star,,100,,yes,
1349,1349,star,,100,,yes,
1350,1350,star,,100,,yes,
1352,1352,star,,100,,yes,
1358,1358,star,,100,,yes,
1359,1359,star,,100,,yes,
1360,1360,star,,100,,yes,
1361,1361,star,,100,,yes,
1362,1362,star,,100,,yes,
1363,1363,star,,100,,yes,
1364,1364,star,,100,,yes,
1365,1365,star,,100,,yes,
1366,1366,star,,100,,yes,
1367,1367,star,,100,,yes,
1368,1368,star,,100,,yes,
1369,1369,star,,100,,yes,
1370,1370,star,,100,,yes,
1371,1371,star,,100,,yes,
1372,1372,star,,100,,yes,
1374,1374,star,,100,,yes,
1375,1375,star,,100,,yes,
1376,1376,star,,100,,yes,
1379,1379,star,,100,,yes,
1380,1380,star,,100,,yes,
1381,1381,star,,100,,yes,
1382,1382,star,,100,,yes,
1383,1383,star,,100,,yes,
1384,1384,star,,100,,yes,
1388,1388,star,,100,,yes,
1389,1389,star,,100,,yes,
1391,1391,star,,100,,yes,
1392,1392,star,,100,,yes,
1393,1393,star,,100,,yes,
1396,1396,star,,100,,yes,
1397,1397,star,,100,,yes,
1400,1400,star,,100,,yes,
1402,1402,star,,100,,yes,
1404,1404,star,,100,,yes,
1406,1406,star,,100,,yes,
1407,1407,star,,100,,yes,
1409,1409,star,,100,,yes,
1410,1410,star,,100,,yes,
1413,1413,star,,100,,yes,
1417,1417,star,,100,,yes,
1418,1418,star,,100,,yes,
1419,1419,star,,100,,yes,
1421,1421,star,,100,,yes,
1424,1424,star,,100,,yes,
1426,1426,star,,100,,yes,
1428,1428,star,,100,,yes,
1429,1429,star,,100,,yes,
1430,1430,star,,100,,yes,
1431,1431,star,,100,,yes,
1432,1432,star,,100,,yes,
1434,1434,star,,100,,yes,
1436,1436,star,,100,,yes,
1437,1437,star,,100,,yes,
1438,1438,star,,100,,yes,
1439,1439,star,,100,,yes,
1444,1444,star,,100,,yes,
1445,1445,star,,100,,yes,
1447,1447,star,,100,,yes,
1448,1448,star,,100,,yes,
1449,1449,star,,100,,yes,
1450,1450,star,,100,,yes,
1451,1451,star,,100,,yes,
1452,1452,star,,100,,yes,
1453,1453,star,,100,,yes,
1454,1454,star,,100,,yes,
1455,1455,star,,100,,yes,
1457,1457,star,,100,,yes,
1458,1458,star,,100,,yes,
1461,1461,star,,100,,yes,
1463,1463,star,,100,,yes,
1464,1464,star,,100,,yes,
1466,1466,star,,100,,yes,
1467,1467,star,,100,,yes,
1468,1468,star,,100,,yes,
1472,1472,star,,100,,yes,
1473,1473,star,,100,,yes,
1474,1474,star,,100,,yes,
1478,1478,star,,100,,yes,
1479,1479,star,,100,,yes,
1480,1480,star,,100,,yes,
1482,1482,star,,100,,yes,
1483,1483,star,,100,,yes,
1485,1485,star,,100,,yes,
1486,1486,star,,100,,yes,
1487,1487,star,,100,,yes,
1489,1489,star,,100,,yes,
1491,1491,star,,100,,yes,
1492,1492,star,,100,,yes,
1494,1494,star,,100,,yes,
1495,1495,star,,100,,yes,
1496,1496,star,,100,,yes,
1497,1497,star,,100,,yes,
1498,1498,star,,100,,yes,
1500,1500,star,,100,,yes,
1501,1501,star,,100,,yes,
1502,1502,star,,100,,yes,
1504,1504,star,,100,,yes,
1505,1505,star,,100,,yes,
1506,1506,star,,100,,yes,
1510,1510,star,,100,,yes,
1511,1511,star,,100,,yes,
1513,1513,star,,100,,yes,
1517,1517,star,,100,,yes,
1518,1518,star,,100,,yes,
1521,1521,star,,100,,yes,
1522,1522,star,,100,,yes,
1523,1523,star,,100,,yes,
1524,1524,star,,100,,yes,
1525,1525,star,,100,,yes,
1527,1527,star,,100,,yes,
1529,1529,star,,100,,yes,
1530,1530,star,,100,,yes,
1531,1531,star,,100,,yes,
1532,1532,star,,100,,yes,
1533,1533,star,,100,,yes,
1535,1535,star,,100,,yes,
1536,1536,star,,100,,yes,
1537,1537,star,,100,,yes,
1539,1539,star,,100,,yes,
1540,1540,star,,100,,yes,
1541,1541,star,,100,,yes,
1542,1542,star,,100,,yes,
1544,1544,star,,100,,yes,
1546,1546,star,,100,,yes,
1547,1547,star,,100,,yes,
1549,1549,star,,100,,yes,
1550,1550,star,,100,,yes,
1551,1551,star,,100,,yes,
1552,1552,star,,100,,yes,
1553,1553,star,,100,,yes,
1555,1555,star,,100,,yes,
1556,1556,star,,100,,yes,
1557,1557,star,,100,,yes,
1558,1558,star,,100,,yes,
1559,1559,star,,100,,yes,
1560,1560,star,,100,,yes,
1561,1561,star,,100,,yes,
1562,1562,star,,100,,yes,
1563,1563,star,,100,,yes,
1565,1565,star,,100,,yes,
1567,1567,star,,100,,yes,
1569,1569,star,,100,,yes,
1570,1570,star,,100,,yes,
1572,1572,star,,100,,yes,
1574,1574,star,,100,,yes,
1576,1576,star,,100,,yes,
1581,1581,star,,100,,yes,
1582,1582,star,,100,,yes,
1583,1583,star,,100,,yes,
1584,1584,star,,100,,yes,
1585,1585,star,,100,,yes,
1586,1586,star,,100,,yes,
1587,1587,star,,100,,yes,
1588,1588,star,,100,,yes,
1589,1589,star,,100,,yes,
1591,1591,star,,100,,yes,
1594,1594,star,,100,,yes,
1598,1598,star,,100,,yes,
1601,1601,star,,100,,yes,
1603,1603,star,,100,,yes,
1605,1605,star,,100,,yes,
1606,1606,star,,100,,yes,
1608,1608,star,,100,,yes,
1609,1609,star,,100,,yes,
1610,1610,star,,100,,yes,
1611,1611,star,,100,,yes,
1613,1613,star,,100,,yes,
1614,1614,star,,100,,yes,
1615,1615,star,,100,,yes,
1616,1616,star,,100,,yes,
1617,1617,star,,100,,yes,
1620,1620,star,,100,,yes,
1622,1622,star,,100,,yes,
1624,1624,star,,100,,yes,
1625,1625,star,,100,,yes,
1627,1627,star,,100,,yes,
1630,1630,star,,100,,yes,
1631,1631,star,,100,,yes,
1632,1632,star,,100,,yes,
1633,1633,star,,100,,yes,
1634,1634,star,,100,,yes,
1635,1635,star,,100,,yes,
1638,1638,star,,100,,yes,
1639,1639,star,,100,,yes,
1641,1641,star,,100,,yes,
1642,1642,star,,100,,yes,
1644,1644,star,,100,,yes,
1645,1645,star,,100,,yes,
1646,1646,star,,100,,yes,
1648,1648,star,,100,,yes,
1649,1649,star,,100,,yes,
1651,1651,star,,100,,yes,
1653,1653,star,,100,,yes,
1654,1654,star,,100,,yes,
1655,1655,star,,100,,yes,
1657,1657,star,,100,,yes,
1658,1658,star,,100,,yes,
1662,1662,star,,100,,yes,
1663,1663,star,,100,,yes,
1666,1666,star,,100,,yes,
1667,1667,star,,100,,yes,
1671,1671,star,,100,,yes,
1672,1672,star,,100,,yes,
1674,1674,star,,100,,yes,
1676,1676,star,,100,,yes,
1677,1677,star,,100,,yes,
1679,1679,star,,100,,yes,
1680,1680,star,,100,,yes,
1681,1681,star,,100,,yes,
1682,1682,star,,100,,yes,
1683,1683,star,,100,,yes,
1685,1685,star,,100,,yes,
1686,1686,star,,100,,yes,
1687,1687,star,,100,,yes,
1688,1688,star,,100,,yes,
1689,1689,star,,100,,yes,
1690,1690,star,,100,,yes,
1692,1692,star,,100,,yes,
1695,1695,star,,100,,yes,
1699,1699,star,,100,,yes,
1705,1705,star,,100,,yes,
1706,1706,star,,100,,yes,
1707,1707,star,,100,,yes,
1709,1709,star,,100,,yes,
1711,1711,star,,100,,yes,
1712,1712,star,,100,,yes,
1713,1713,star,,100,,yes,
1714,1714,star,,100,,yes,
1715,1715,star,,100,,yes,
1716,1716,star,,100,,yes,
1720,1720,star,,100,,yes,
1721,1721,star,,100,,yes,
1722,1722,star,,100,,yes,
1727,1727,star,,100,,yes,
1731,1731,star,,100,,yes,
1732,1732,star,,100,,yes,
1736,1736,star,,100,,yes,
1737,1737,star,,100,,yes,
1739,1739,star,,100,,yes,
1740,1740,star,,100,,yes,
1743,1743,star,,100,,yes,
1744,1744,star,,100,,yes,
1750,1750,star,,100,,yes,
1751,1751,star,,100,,yes,
1756,1756,star,,100,,yes,
1760,1760,star,,100,,yes,
1762,1762,star,,100,,yes,
1764,1764,star,,100,,yes,
1765,1765,star,,100,,yes,
1766,1766,star,,100,,yes,
1767,1767,star,,100,,yes,
1769,1769,star,,100,,yes,
1770,1770,star,,100,,yes,
1771,1771,star,,100,,yes,
1775,1775,star,,100,,yes,
1776,1776,star,,100,,yes,
1777,1777,star,,100,,yes,
1778,1778,star,,100,,yes,
1779,1779,star,,100,,yes,
1780,1780,star,,100,,yes,
1782,1782,star,,100,,yes,
1783,1783,star,,100,,yes,
1786,1786,star,,100,,yes,
1788,1788,star,,100,,yes,
1789,1789,star,,100,,yes,
1790,1790,star,,100,,yes,
1791,1791,star,,100,,yes,
1794,1794,star,,100,,yes,
1796,1796,star,,100,,yes,
1797,1797,star,,100,,yes,
1798,1798,star,,100,,yes,
1801,1801,star,,100,,yes,
1802,1802,star,,100,,yes,
1803,1803,star,,100,,yes,
1805,1805,star,,100,,yes,
1806,1806,star,,100,,yes,
1808,1808,star,,100,,yes,
1810,1810,star,,100,,yes,
1811,1811,star,,100,,yes,
1815,1815,star,,100,,yes,
1817,1817,star,,100,,yes,
1818,1818,star,,100,,yes,
1822,1822,star,,100,,yes,
1823,1823,star,,100,,yes,
1824,1824,star,,100,,yes,
1826,1826,star,,100,,yes,
1828,1828,star,,100,,yes,
1831,1831,star,,100,,yes,
1832,1832,star,,100,,yes,
1833,1833,star,,100,,yes,
1834,1834,star,,100,,yes,
1835,1835,star,,100,,yes,
1836,1836,star,,100,,yes,
1837,1837,star,,100,,yes,
1839,1839,star,,100,,yes,
1841,1841,star,,100,,yes,
1843,1843,star,,100,,yes,
1844,1844,star,,100,,yes,
1845,1845,star,,100,,yes,
1847,1847,star,,100,,yes,
1848,1848,star,,100,,yes,
1850,1850,star,,100,,yes,
1853,1853,star,,100,,yes,
1855,1855,star,,100,,yes,
1856,1856,star,,100,,yes,
1857,1857,star,,100,,yes,
1858,1858,star,,100,,yes,
1859,1859,star,,100,,yes,
1860,1860,star,,100,,yes,
1861,1861,star,,100,,yes,
1867,1867,star,,100,,yes,
1868,1868,star,,100,,yes,
1869,1869,star,,100,,yes,
1871,1871,star,,100,,yes,
1872,1872,star,,100,,yes,
1873,1873,star,,100,,yes,
1874,1874,star,,100,,yes,
1876,1876,star,,100,,yes,
1878,1878,star,,100,,yes,
1879,1879,star,,100,,yes,
1880,1880,star,,100,,yes,
1885,1885,star,,100,,yes,
1887,1887,star,,100,,yes,
1890,1890,star,,100,,yes,
1893,1893,star,,100,,yes,
1898,1898,star,,100,,yes,
1899,1899,star,,100,,yes,
1900,1900,star,,100,,yes,
1901,1901,star,,100,,yes,
1904,1904,star,,100,,yes,
1906,1906,star,,100,,yes,
1907,1907,star,,100,,yes,
1909,1909,star,,100,,yes,
1910,1910,star,,100,,yes,
1912,1912,star,,100,,yes,
1913,1913,star,,100,,yes,
1917,1917,star,,100,,yes,
1918,1918,star,,100,,yes,
1919,1919,star,,100,,yes,
1921,1921,star,,100,,yes,
1923,1923,star,,100,,yes,
1926,1926,star,,100,,yes,
1932,1932,star,,100,,yes,
1934,1934,star,,100,,yes,
1935,1935,star,,100,,yes,
1936,1936,star,,100,,yes,
1938,1938,star,,100,,yes,
1939,1939,star,,100,,yes,
1940,1940,star,,100,,yes,
1941,1941,star,,100,,yes,
1942,1942,star,,100,,yes,
1943,1943,star,,100,,yes,
1944,1944,star,,100,,yes,
1947,1947,star,,100,,yes,
1948,1948,star,,100,,yes,
1949,1949,star,,100,,yes,
1950,1950,star,,100,,yes,
1952,1952,star,,100,,yes,
1953,1953,star,,100,,yes,
1957,1957,star,,100,,yes,
1961,1961,star,,100,,yes,
1963,1963,star,,100,,yes,
1964,1964,star,,100,,yes,
1965,1965,star,,100,,yes,
1966,1966,star,,100,,yes,
1967,1967,star,,100,,yes,
1968,1968,star,,100,,yes,
1969,1969,star,,100,,yes,
1973,1973,star,,100,,yes,
1974,1974,star,,100,,yes,
1976,1976,star,,100,,yes,
1977,1977,star,,100,,yes,
1978,1978,star,,100,,yes,
1979,1979,star,,100,,yes,
1980,1980,star,,100,,yes,
1981,1981,star,,100,,yes,
1984,1984,star,,100,,yes,
1985,1985,star,,100,,yes,
1986,1986,star,,100,,yes,
1988,1988,star,,100,,yes,
1992,1992,star,,100,,yes,
1993,1993,star,,100,,yes,
1994,1994,star,,100,,yes,
1996,1996,star,,100,,yes,
1997,1997,star,,100,,yes,
1999,1999,star,,100,,yes,
2000,2000,star,,100,,yes,
2001,2001,star,,100,,yes,
2002,2002,star,,100,,yes,
2004,2004,star,,100,,yes,
2005,2005,star,,100,,yes,
2007,2007,star,,100,,yes,
2008,2008,star,,100,,yes,
2010,2010,star,,100,,yes,
2011,2011,star,,100,,yes,
2014,2014,star,,100,,yes,
2015,2015,star,,100,,yes,
2019,2019,star,,100,,yes,
2020,2020,star,,100,,yes,
2021,2021,star,,100,,yes,
2023,2023,star,,100,,yes,
2024,2024,star,,100,,yes,
2025,2025,star,,100,,yes,
2026,2026,star,,100,,yes,
2028,2028,star,,100,,yes,
2029,2029,star,,100,,yes,
2030,2030,star,,100,,yes,
2031,2031,star,,100,,yes,
2034,2034,star,,100,,yes,
2035,2035,star,,100,,yes,
2038,2038,star,,100,,yes,
2039,2039,star,,100,,yes,
2040,2040,star,,100,,yes,
2042,2042,star,,100,,yes,
2045,2045,star,,100,,yes,
2049,2049,star,,100,,yes,
2050,2050,star,,100,,yes,
2054,2054,star,,100,,yes,
2055,2055,star,,100,,yes,
2057,2057,star,,100,,yes,
2064,2064,star,,100,,yes,
2065,2065,star,,100,,yes,
2066,2066,star,,100,,yes,
2068,2068,star,,100,,yes,
2069,2069,star,,100,,yes,
2070,2070,star,,100,,yes,
2071,2071,star,,100,,yes,
2074,2074,star,,100,,yes,
2075,2075,star,,100,,yes,
2076,2076,star,,100,,yes,
2077,2077,star,,100,,yes,
2078,2078,star,,100,,yes,
2080,2080,star,,100,,yes,
2083,2083,star,,100,,yes,
2085,2085,star,,100,,yes,
2088,2088,star,,100,,yes,
2089,2089,star,,100,,yes,
2090,2090,star,,100,,yes,
2091,2091,star,,100,,yes,
2092,2092,star,,100,,yes,
2093,2093,star,,100,,yes,
2095,2095,star,,100,,yes,
2096,2096,star,,100,,yes,
2098,2098,star,,100,,yes,
2103,2103,star,,100,,yes,
2105,2105,star,,100,,yes,
2107,2107,star,,100,,yes,
2110,2110,star,,100,,yes,
2112,2112,star,,100,,yes,
2113,2113,star,,100,,yes,
2114,2114,star,,100,,yes,
2120,2120,star,,100,,yes,
2121,2121,star,,100,,yes,
2125,2125,star,,100,,yes,
2126,2126,star,,100,,yes,
2128,2128,star,,100,,yes,
2129,2129,star,,100,,yes,
2131,2131,star,,100,,yes,
2132,2132,star,,100,,yes,
2133,2133,star,,100,,yes,
2134,2134,star,,100,,yes,
2137,2137,star,,100,,yes,
2140,2140,star,,100,,yes,
2141,2141,star,,100,,yes,
2144,2144,star,,100,,yes,
2145,2145,star,,100,,yes,
2146,2146,star,,100,,yes,
2148,2148,star,,100,,yes,
2151,2151,star,,100,,yes,
2152,2152,star,,100,,yes,
2153,2153,star,,100,,yes,
2154,2154,star,,100,,yes,
2157,2157,star,,100,,yes,
2161,2161,star,,100,,yes,
2166,2166,star,,100,,yes,
2169,2169,star,,100,,yes,
2170,2170,star,,100,,yes,
2171,2171,star,,100,,yes,
2172,2172,star,,100,,yes,
2173,2173,star,,100,,yes,
2174,2174,star,,100,,yes,
2176,2176,star,,100,,yes,
2177,2177,star,,100,,yes,
2178,2178,star,,100,,yes,
2180,2180,star,,100,,yes,
2186,2186,star,,100,,yes,
2188,2188,star,,100,,yes,
2189,2189,star,,100,,yes,
2190,2190,star,,100,,yes,
2191,2191,star,,100,,yes,
2192,2192,star,,100,,yes,
2193,2193,star,,100,,yes,
2194,2194,star,,100,,yes,
2195,2195,star,,100,,yes,
2196,2196,star,,100,,yes,
2199,2199,star,,100,,yes,
2202,2202,star,,100,,yes,
2203,2203,star,,100,,yes,
2205,2205,star,,100,,yes,
2207,2207,star,,100,,yes,
2212,2212,star,,100,,yes,
2213,2213,star,,100,,yes,
2218,2218,star,,100,,yes,
2219,2219,star,,100,,yes,
2220,2220,star,,100,,yes,
2221,2221,star,,100,,yes,
2222,2222,star,,100,,yes,
2224,2224,star,,100,,yes,
2225,2225,star,,100,,yes,
2227,2227,star,,100,,yes,
2228,2228,star,,100,,yes,
2230,2230,star,,100,,yes,
2233,2233,star,,100,,yes,
2234,2234,star,,100,,yes,
2235,2235,star,,100,,yes,
2236,2236,star,,100,,yes,
2237,2237,star,,100,,yes,
2238,2238,star,,100,,yes,
2241,2241,star,,100,,yes,
2243,2243,star,,100,,yes,
2244,2244,star,,100,,yes,
2246,2246,star,,100,,yes,
2247,2247,star,,100,,yes,
2249,2249,star,,100,,yes,
2253,2253,star,,100,,yes,
2254,2254,star,,100,,yes,
2257,2257,star,,100,,yes,
2259,2259,star,,100,,yes,
2262,2262,star,,100,,yes,
2263,2263,star,,100,,yes,
2264,2264,star,,100,,yes,
2265,2265,star,,100,,yes,
2268,2268,star,,100,,yes,
2270,2270,star,,100,,yes,
2271,2271,star,,100,,yes,
2272,2272,star,,100,,yes,
2273,2273,star,,100,,yes,
2279,2279,star,,100,,yes,
2281,2281,star,,100,,yes,
2283,2283,star,,100,,yes,
2284,2284,star,,100,,yes,
2286,2286,star,,100,,yes,
2288,2288,star,,100,,yes,
2289,2289,star,,100,,yes,
2291,2291,star,,100,,yes,
2293,2293,star,,100,,yes,
2294,2294,star,,100,,yes,
2301,2301,star,,100,,yes,
2302,2302,star,,100,,yes,
2303,2303,star,,100,,yes,
2305,2305,star,,100,,yes,
2307,2307,star,,100,,yes,
